,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster,id,title,artist
757,0.722,0.652,7,-7.172000000000001,0,0.0351,0.38799999999999996,0.0,0.106,0.963,89.613,146013,4,0,1jjLhYePEexexawOF6DgzP,El Colesterol,Fito Olivares y Su Grupo
758,0.64,0.505,10,-5.766,1,0.0362,0.17600000000000002,0.0,0.0769,0.7859999999999999,180.625,247893,4,0,5gUoppDphfYsIiguGr5drh,Todo Me Gusta De Ti,Aaron Y Su Grupo Ilusion
759,0.594,0.545,5,-3.44,1,0.0309,0.29100000000000004,0.000907,0.0742,0.593,149.907,211760,4,0,4QX1qy6wFOoCuQlmxciEQV,Mi Mayor Anhelo,Banda MS de Sergio Lizárraga
760,0.654,0.727,0,-4.834,0,0.0727,0.64,0.0,0.415,0.866,155.11,204640,4,0,1Lp14SCjlGEvGSC4uDwrpD,La Peinada (La Peinadita),Chuy Lizarraga y Su Banda Tierra Sinaloense
761,0.8540000000000001,0.848,7,-5.93,1,0.040999999999999995,0.23399999999999999,6.659999999999999e-05,0.0294,0.9490000000000001,103.32,172707,4,0,71J3ktUHU5n0EWAfD7VVFX,"Tao, Tao",Control
762,0.467,0.619,5,-10.079,1,0.0359,0.763,0.00545,0.18100000000000002,0.826,176.296,190800,4,1,7Eo1JOdPvYYZqveKzXh8pN,Juana La Cubana,Fito Olivares y Su Grupo
763,0.635,0.675,9,-4.371,0,0.0266,0.23199999999999998,0.0,0.0679,0.764,149.372,225907,4,0,3fbALzbCtA459yOAJ2FChx,Un Sueño,Los Angeles De Charly
764,0.433,0.431,2,-6.422000000000001,1,0.0367,0.16899999999999998,0.0,0.307,0.722,177.732,199320,4,1,63bmZnBN1CiJ9sA4qTEe8y,Adiós Amor,Christian Nodal
765,0.682,0.8440000000000001,9,-9.452,1,0.036000000000000004,0.0319,0.00162,0.0536,0.8909999999999999,115.883,254667,4,0,0EVcfyLGhkvm2RMXMWI456,Payaso de rodeo,Caballo Dorado
766,0.81,0.96,5,-4.97,1,0.0587,0.0686,0.235,0.0724,0.892,77.006,199893,4,0,5L5Ox4ze5TZaQNw5CvD6CL,El Sonidito,Hechizeros Band
767,0.8240000000000001,0.818,11,-8.115,1,0.0455,0.0277,0.0173,0.0522,0.9890000000000001,146.145,172293,4,0,4PRK2buQisTuAOVef5t3qz,El Tucanazo,Various Artists
768,0.613,0.513,11,-6.869,0,0.0551,0.158,0.0,0.19699999999999998,0.6729999999999999,83.064,267613,4,0,6ltYnjVswCQtRdxmRjCG35,Cómo Te Voy A Olvidar,Los Ángeles Azules
769,0.598,0.589,8,-4.591,1,0.0297,0.626,1.08e-06,0.115,0.9670000000000001,130.562,170600,4,0,17Atin09BMavpAvwc8qWph,Pena Tras Pena,Banda El Recodo
770,0.618,0.7440000000000001,0,-5.426,1,0.0583,0.166,0.0,0.23399999999999999,0.958,177.50599999999997,167987,4,0,6sr4ax5EHAsAxC4jjEaZJ0,Me llamo Raquel,Banda Machos
771,0.7509999999999999,0.7879999999999999,7,-5.975,1,0.23600000000000002,0.00995,0.0,0.0573,0.736,152.57,193306,4,0,0BQ7uJTvZDZxH4k7cwrSQ1,La Jaiba,Los Karkik's
772,0.569,0.721,10,-5.888999999999999,1,0.0375,0.102,3.3799999999999995e-05,0.205,0.927,180.06,187524,4,0,0o9Vr0BGIQPh32staLHcuU,Bidi Bidi Bom Bom,Selena
773,0.569,0.721,10,-5.888999999999999,1,0.0375,0.102,3.3799999999999995e-05,0.205,0.927,180.06,187524,4,0,0o9Vr0BGIQPh32staLHcuU,Bidi Bidi Bom Bom,Selena
774,0.789,0.67,7,-12.263,1,0.0578,0.306,0.0,0.0435,0.9840000000000001,89.53200000000001,169600,4,0,3M7WBL64QOmuPiPjhySCJW,Sergio el Bailador,Bronco
775,0.631,0.75,8,-5.882000000000001,1,0.0315,0.609,0.000533,0.10800000000000001,0.9640000000000001,153.835,168253,4,0,6uJ0y1FoiRjVUpCPGdsydA,Qué Bonita,Banda El Recodo
776,0.5,0.41100000000000003,2,-5.796,1,0.0294,0.376,0.0,0.147,0.46799999999999997,80.831,157493,4,1,6P3dT8EkJd0LOyZklOl0Na,El Rey,Vicente Fernández
777,0.865,0.627,9,-11.4,0,0.0987,0.0993,0.0173,0.0505,0.855,90.035,216347,4,0,4HswuCNDyzUiRFfb8DH5Ub,El Gigante De Hierro,Grupo Sonador
778,0.8959999999999999,0.6890000000000001,5,-3.903,1,0.158,0.10800000000000001,0.0,0.0766,0.84,150.02700000000002,160987,4,0,050LR97VqIBFqQ57IJUyHY,El Shot,Banda Tierra Sagrada
779,0.5379999999999999,0.7170000000000001,9,-6.819,1,0.196,0.10300000000000001,3.63e-05,0.071,0.87,208.02900000000002,226360,4,0,466JLm2qQmjOzfbee0PIg6,Un Puño De Tierra,Ramon Ayala Y Sus Bravos Del Norte
780,0.8640000000000001,0.662,11,-10.182,1,0.0977,0.125,0.0,0.14800000000000002,0.9640000000000001,136.48,160627,4,0,2nbq7IAJfYK9fuw5g2ePv3,La niña fresa,Various Artists
781,0.6609999999999999,0.619,6,-11.347999999999999,1,0.0757,0.5429999999999999,0.0,0.0883,0.9520000000000001,181.967,227440,4,1,2ZQB09LvHaOuMJBgCfOKHp,Techno Cumbia,Selena
782,0.688,0.725,9,-9.161,0,0.0626,0.474,0.857,0.29100000000000004,0.6709999999999999,182.067,169640,4,0,2J0QDG9aKp41dl3nT9d9IQ,La Cumbia De La Cerveza,Grupo Sonador
783,0.9390000000000001,0.586,10,-3.736,1,0.0589,0.426,8.2e-05,0.161,0.93,120.042,154493,3,0,2NRFCNwTDT4uReqyyQrovU,Un Fin en Culiacán,La Adictiva Banda San José de Mesillas
784,0.917,0.603,9,-6.5760000000000005,1,0.0567,0.113,0.0,0.0243,0.9620000000000001,93.038,300733,4,0,4fkCG6ZvZ4oFHnNJQmD0lE,La Del Moño Colorado,Los Pedernales
785,0.695,0.43200000000000005,11,-8.195,0,0.0479,0.312,0.0,0.29600000000000004,0.765,81.109,216107,4,0,5hrxAFrYbNTLjAYSrmbpgr,El Listón De Tu Pelo,Los Ángeles Azules
786,0.826,0.642,4,-5.186,0,0.0619,0.0534,1.18e-06,0.121,0.9,90.991,252947,4,0,5aLELbBB0Pa7TlGJJyBJo9,Oye Mujer,Raymix
787,0.841,0.86,1,-8.915,0,0.0394,0.17300000000000001,1.84e-06,0.22399999999999998,0.915,111.98200000000001,150361,4,0,7GVxAP3rK73EvCoAqxk5vJ,El Botecito,Los Hijos Del Pueblo
788,0.9009999999999999,0.8320000000000001,3,-5.107,1,0.0538,0.302,0.21600000000000003,0.0776,0.858,107.006,113307,1,1,57qATI59zt97GfYpac1FoS,El Sinaloense,Banda El Recodo
789,0.534,0.925,9,-5.1979999999999995,1,0.035,0.00201,0.000692,0.134,0.753,166.9,271320,4,0,0NfdbvWFwlVMA183QibxCB,Me Vale,Maná
790,0.78,0.925,1,-3.313,1,0.0363,0.456,3.95e-06,0.248,0.965,101.962,148693,3,0,3xX5uR8mDntlOXZ3FbdEqh,La Fiesta en Acción,La Adictiva Banda San José de Mesillas
791,0.632,0.75,10,-7.739,1,0.0358,0.162,1.64e-05,0.368,0.87,91.17,184733,4,0,5ubqSAc9LxUS2CsMHcA4kF,Como La Flor,Selena
792,0.826,0.569,10,-10.619000000000002,1,0.0409,0.00195,0.00018899999999999999,0.0636,0.8809999999999999,97.01700000000001,283240,4,0,6Y0Z4tAyI5JwBPVbxKQpXe,Rumba Cha-Cha-Cha,Grupo Kual?
793,0.7490000000000001,0.7,0,-4.717,0,0.0314,0.223,0.000218,0.0716,0.836,92.991,216987,4,0,2LyHAsMcpW0Dm17rWYa79p,Mis Sentimientos,Los Ángeles Azules
794,0.821,0.78,1,-6.42,1,0.0486,0.22699999999999998,3.56e-06,0.095,0.887,105.314,215067,4,0,0mgTAs7MVas9SyGNQeKFJp,Cumbia Con La Luna,Control
795,0.355,0.35100000000000003,9,-9.513,1,0.0455,0.39,0.00257,0.39399999999999996,0.47100000000000003,164.933,179397,4,1,4Fvnz1ZJ86IdqDAepWYPAh,Volver Volver,Vicente Fernández
796,0.68,0.423,11,-11.112,0,0.136,0.0343,0.0,0.0925,0.8220000000000001,169.18400000000003,237960,4,0,1PZ3QsCFec05Ls3PwOqKXZ,Tiene Espinas El Rosal,Grupo Cañaveral De Humberto Pabón
797,0.7440000000000001,0.738,7,-7.282,1,0.0362,0.045,0.0134,0.0746,0.924,98.14,198613,4,0,68uupqD2ijA27hJxtvnsLH,Cumbia De La Cobra,Fito Olivares y Su Grupo
798,0.75,0.7390000000000001,2,-3.545,1,0.0465,0.44,0.0332,0.322,0.8759999999999999,184.083,230307,4,0,6FuPWuTNlltDIM26lPycVF,Sshh!!,A.B. Quintanilla III Y Los Kumbia Kings
799,0.5429999999999999,0.903,11,-6.6579999999999995,0,0.039,0.0102,0.00585,0.0862,0.9620000000000001,162.241,263306,4,0,5EJ2THuhAapEIeQOtXUQ0x,Oye Mi Amor,Maná
800,0.892,0.768,5,-6.011,1,0.131,0.147,0.0,0.282,0.9059999999999999,135.091,241453,4,0,3PTfu2zsB5IH0nTu9vP8iR,No Bailes De Caballito,Mi Banda El Mexicano
801,0.8170000000000001,0.9179999999999999,9,-4.96,1,0.0662,0.257,3.84e-05,0.0629,0.965,132.023,193453,4,0,2HFWe77s9n7MExMTFY035N,Inténtalo,3BallMTY
802,0.5760000000000001,0.956,7,-3.452,1,0.151,0.155,1.24e-05,0.33399999999999996,0.93,157.555,235147,4,0,4b07ImFm5cxW7gx05lFWqG,Micaela,Alacranes Musical
803,0.7290000000000001,0.799,0,-5.172999999999999,1,0.0913,0.19699999999999998,0.0,0.124,0.98,155.261,155920,4,0,3fDh204VGeviMZ0WtoevOg,La Vecinita,K-Paz De La Sierra
804,0.74,0.715,0,-3.341,1,0.0448,0.5479999999999999,7.46e-06,0.0613,0.9259999999999999,146.517,165947,4,0,6lsukPXxhMdPfG6nVtLE2R,"Pistear, Pistear, Pistear",Chuy Lizarraga y Su Banda Tierra Sinaloense
805,0.7829999999999999,0.799,10,-6.979,0,0.0897,0.0359,0.0559,0.0538,0.784,147.003,197982,4,0,00xWJo63OSXjWyihycznbe,Arrempujala Arremangala,Los Karkik's
806,0.841,0.6659999999999999,11,-3.96,0,0.0311,0.324,0.0,0.27,0.861,124.902,169920,4,0,5fnbYKGq0zhFCCesNhiUE6,Dime Cómo Quieres,Christian Nodal
807,0.8440000000000001,0.7170000000000001,7,-4.947,1,0.0392,0.00966,0.0,0.344,0.965,145.065,199080,4,0,79xkyiTBHqdGg3SirACPwy,La Chona,Los Tucanes De Tijuana
808,0.8190000000000001,0.48,5,-6.966,1,0.0489,0.685,2.03e-06,0.11599999999999999,0.759,114.04,200162,3,1,4PR0r2us3a64lTew6TVlF2,Sigo Chambeando,Jimmy Humilde
809,0.601,0.775,5,-7.697,1,0.0333,0.368,0.0,0.0535,0.961,159.109,188310,4,0,2WBdwIbWx9glAFgzuwqCEI,Vamonos de Fiesta,Banda El Recodo
810,0.711,0.8029999999999999,0,-4.58,1,0.124,0.52,8.37e-06,0.0987,0.787,182.92,161907,4,0,3lFGBrRWUxpTfhhq6lGBRw,Baila Esta Cumbia,Selena
811,0.674,0.953,7,-2.7230000000000003,1,0.165,0.0737,0.00954,0.0538,0.805,150.029,121027,4,0,16RyGCJmiM2GPdTuikdEkM,Arremángala Arrempújala,Banda Machos
812,0.7879999999999999,0.715,10,-4.71,1,0.0919,0.39299999999999996,3.53e-06,0.0613,0.905,79.991,139187,4,0,7dbOcZwBpDCUqR7sIz3djU,El Mechón,Banda MS de Sergio Lizárraga
813,0.8370000000000001,0.643,10,-7.67,1,0.121,0.7,0.00118,0.141,0.835,155.029,164206,4,0,4WIKeVqB17mcYrWE5NWWoN,La Dieta,Banda Fresa Roja
814,0.8170000000000001,0.809,5,-4.914,1,0.2,0.0707,0.0034,0.0635,0.9209999999999999,151.984,176840,4,0,2HAO2lqg5RPEQFXreAJV6T,El Coco No,Roberto Junior Y Su Bandeño
815,0.589,0.49,7,-5.291,1,0.0302,0.39299999999999996,0.0,0.11800000000000001,0.604,160.179,233547,4,1,4prmUBle7TtAeeUgCnsc3Z,Probablemente,Christian Nodal
816,0.5529999999999999,0.757,7,-8.646,0,0.0326,0.501,1.04e-05,0.0524,0.951,162.178,191200,4,0,1KjOumAi1x92WucdWaDlqD,La Quebradora,Banda El Recodo
817,0.8320000000000001,0.843,4,-7.595,1,0.0449,0.0477,0.00883,0.0908,0.991,146.141,174160,4,0,07Ag8vm1pW409NrhpPokFg,El Tucanazo,Los Tucanes De Tijuana
818,0.69,0.42700000000000005,7,-5.69,1,0.0328,0.555,1.09e-06,0.276,0.887,141.907,180080,3,1,4cuti7K7IqIUm5f9pcCGjh,¿Por Qué Terminamos?,Gerardo Ortiz
819,0.649,0.529,2,-4.895,0,0.0398,0.621,0.0,0.0563,0.9640000000000001,144.869,180120,4,0,1uqjLVaSyTkdDvfGAmXrHo,A Través Del Vaso,Banda Los Sebastianes
820,0.7829999999999999,0.59,5,-6.917000000000001,0,0.113,0.0577,0.0,0.0524,0.9620000000000001,172.016,223160,4,0,7d00W7wOsi1V9nKxcedEi7,Llorar,Los Socios Del Ritmo
821,0.821,0.872,2,-5.113,0,0.218,0.139,0.0,0.135,0.945,159.96200000000002,177053,4,0,4MzglbfmgFrjfmyEaoKNmD,"Cahuates, Pistaches",Banda MS de Sergio Lizárraga
822,0.517,0.489,8,-7.598,1,0.0508,0.191,5.99e-06,0.0506,0.768,165.908,199333,3,1,2OFmcOC5m9iAvt4kcdXBSz,El Columpio,Los Rieleros Del Norte
823,0.77,0.644,8,-5.457000000000001,1,0.0377,0.434,2.17e-06,0.0684,0.963,114.992,151587,4,0,72YKqem3dQrjdoMEH28AVH,La Leona y el Mandilón,Gerardo Ortiz
824,0.789,0.518,2,-5.417000000000001,0,0.0406,0.39799999999999996,0.0,0.0891,0.78,94.001,266213,4,0,63USmok1OioBzKuWGW9wAg,Nunca Es Suficiente,Los Ángeles Azules
825,0.941,0.586,10,-3.77,1,0.059000000000000004,0.434,0.000157,0.247,0.938,120.023,154540,3,0,0JTq2Zh8PQsIj0gqxnM7SY,Un Fin en Culiacan,La Adictiva Banda San José de Mesillas
826,0.7809999999999999,0.795,11,-5.88,0,0.0433,0.444,0.0,0.33299999999999996,0.968,101.98700000000001,205093,4,0,6M870HixVgIS4VTudBHcz8,Na Na Na (Dulce Niña),A.B. Quintanilla III
827,0.561,0.902,5,-5.648,1,0.0401,0.184,3.289999999999999e-05,0.10300000000000001,0.961,154.10299999999998,151876,4,0,6uhEqYTqhEkSH6Rlf3ILpj,Se Menea,Los Karkik's
828,0.713,0.74,3,-3.253,1,0.0352,0.518,0.0,0.11199999999999999,0.978,129.968,145827,3,0,7LNtyuekYHiZ99UxkrfCQR,En Vida,Banda Los Sebastianes
829,0.644,0.568,9,-3.077,0,0.038,0.369,0.0,0.151,0.654,81.40899999999999,156520,4,0,7hbk4BaF66O09R1gq0bKwj,No Te Contaron Mal,Christian Nodal
830,0.728,0.758,9,-9.149,0,0.0865,0.0552,0.00179,0.0604,0.8420000000000001,90.01799999999999,215693,4,0,5a8mxYdCPqyxg5IoRMMklp,El Paso Del Gigante,Beto Y Richie Sonador
831,0.507,0.569,5,-5.379,1,0.0901,0.384,0.0,0.146,0.968,185.61900000000003,156920,3,1,65PXVu64xyXCpKczg4K9Cz,El Centenario,Los Tucanes De Tijuana
832,0.6629999999999999,0.703,2,-3.763,0,0.0537,0.376,0.0,0.21,0.932,195.96900000000002,210120,4,0,71hlW24Et0ZIHjp6pI7SXU,Azúcar,A.B. Quintanilla III
833,0.6809999999999999,0.504,7,-11.099,1,0.0284,0.669,0.0,0.142,0.705,89.994,172627,4,1,1kCewNSs909Xj1naXr36X8,Amor Prohibido,Selena
834,0.6809999999999999,0.504,7,-11.099,1,0.0284,0.669,0.0,0.142,0.705,89.994,172627,4,1,1kCewNSs909Xj1naXr36X8,Amor Prohibido,Selena
835,0.802,0.855,10,-3.928,1,0.0381,0.129,0.00863,0.326,0.9740000000000001,144.131,134050,4,0,2UHhMxm2klYzrqcKMFvTzn,Mi Trokita Cumbia,Obzesion
836,0.866,0.8909999999999999,7,-7.382000000000001,1,0.0849,0.591,2.63e-06,0.0491,0.96,140.395,187292,4,0,6bJlR3XVNgAOIkKdiKkZz4,La culebra,Banda Machos
837,0.467,0.619,5,-10.079,1,0.0359,0.763,0.00545,0.18100000000000002,0.826,176.296,190800,4,1,1cdpDAE7LHSHviJ73SGuGS,Juana La Cubana,Fito Olivares y Su Grupo
838,0.728,0.662,5,-9.722000000000001,1,0.0722,0.133,0.0,0.22,0.9620000000000001,126.042,220960,4,0,01sw4YF783cqydsJQbJCwT,No rompas mi corazón - Achy Breaky Heart,Caballo Dorado
839,0.8540000000000001,0.741,0,-5.19,1,0.0503,0.10099999999999999,1.28e-05,0.0671,0.873,104.119,202253,4,0,4l3SD9S0EOaBAPejqNti6E,Mira oye,Los Tigrillos
840,0.682,0.595,8,-12.279000000000002,1,0.0883,0.126,0.0,0.253,0.9390000000000001,182.108,218293,4,0,4ICNUqLxAZjHyyXnINFkp2,La Carcacha,Selena
841,0.607,0.498,0,-5.75,1,0.064,0.544,4.71e-06,0.0777,0.594,155.90200000000002,164027,3,1,7ENNmSQQajwKTPX0m7ejYA,Tragos Amargos,Ramon Ayala Y Sus Bravos Del Norte
842,0.81,0.72,0,-6.084,0,0.162,0.196,0.000341,0.107,0.8959999999999999,154.391,177347,4,0,2gnuSmoVQu8Xqi3DecCpaX,Muéveme el Pollo,La Adictiva Banda San José de Mesillas
843,0.895,0.677,6,-7.195,0,0.0446,0.15,0.00199,0.142,0.614,95.021,191333,4,0,6sti0UCUQQzfmSfzCHHUXW,La Inconforme - Sonidera,Grupo G
844,0.687,0.748,3,-7.138999999999999,1,0.047,0.457,0.0012,0.2,0.972,156.049,159213,4,0,57gZ0m6MfrQhJu1DwNyIE9,Tamarindo,La Numero 1 Banda Jerez De Marco A. Flores
845,0.7909999999999999,0.772,10,-5.642,1,0.0425,0.48,5.6899999999999994e-05,0.27399999999999997,0.9790000000000001,153.134,219480,4,0,50GRxHQ3cW2yBmlPIF9urf,Cómo Me Duele,Valentín Elizalde
846,0.84,0.825,2,-3.3810000000000002,1,0.0527,0.37799999999999995,0.0008990000000000001,0.0268,0.9229999999999999,136.842,186547,4,0,3a6TQVSXm6zCQzNhTVO2Mo,El Camaleón,Los Tigrillos
847,0.6729999999999999,0.925,2,-6.098,1,0.0275,0.0262,3.37e-06,0.368,0.963,152.418,202200,4,0,1fYwFiuLGzGuXRiwvHqqjl,El Wiri Wiri Aka El Guiri Guiri,Los Canarios De Michoacan
848,0.715,0.622,4,-5.102,0,0.046,0.163,0.0,0.0948,0.8079999999999999,80.015,195053,4,0,2rCbl9naJYhaxjLsfx88uM,Pareja Del Año,Sebastian Yatra
849,0.715,0.622,4,-5.102,0,0.046,0.163,0.0,0.0948,0.8079999999999999,80.015,195053,4,0,2rCbl9naJYhaxjLsfx88uM,Pareja Del Año,Sebastian Yatra
850,0.715,0.622,4,-5.102,0,0.046,0.163,0.0,0.0948,0.8079999999999999,80.015,195053,4,0,2rCbl9naJYhaxjLsfx88uM,Pareja Del Año,Sebastian Yatra
851,0.715,0.622,4,-5.102,0,0.046,0.163,0.0,0.0948,0.8079999999999999,80.015,195053,4,0,2rCbl9naJYhaxjLsfx88uM,Pareja Del Año,Sebastian Yatra
852,0.7879999999999999,0.7709999999999999,0,-4.048,1,0.0562,0.0452,0.0,0.10300000000000001,0.785,91.945,169560,4,0,5iF33sXejXwfTuidVHMll0,Canción Bonita,Carlos Vives
853,0.7879999999999999,0.7709999999999999,0,-4.048,1,0.0562,0.0452,0.0,0.10300000000000001,0.785,91.945,169560,4,0,5iF33sXejXwfTuidVHMll0,Canción Bonita,Carlos Vives
854,0.7879999999999999,0.7709999999999999,0,-4.048,1,0.0562,0.0452,0.0,0.10300000000000001,0.785,91.945,169560,4,0,5iF33sXejXwfTuidVHMll0,Canción Bonita,Carlos Vives
855,0.9079999999999999,0.813,5,-2.7489999999999997,0,0.0777,0.305,0.0,0.278,0.924,97.01799999999999,200785,4,0,4DHDIdeayp8xvlyg22wREO,Ram Pam Pam,Natti Natasha
856,0.9079999999999999,0.813,5,-2.7489999999999997,0,0.0777,0.305,0.0,0.278,0.924,97.01799999999999,200785,4,0,4DHDIdeayp8xvlyg22wREO,Ram Pam Pam,Natti Natasha
857,0.9079999999999999,0.813,5,-2.7489999999999997,0,0.0777,0.305,0.0,0.278,0.924,97.01799999999999,200785,4,0,4DHDIdeayp8xvlyg22wREO,Ram Pam Pam,Natti Natasha
858,0.9079999999999999,0.813,5,-2.7489999999999997,0,0.0777,0.305,0.0,0.278,0.924,97.01799999999999,200785,4,0,4DHDIdeayp8xvlyg22wREO,Ram Pam Pam,Natti Natasha
859,0.589,0.853,10,-5.14,1,0.0581,0.371,0.0,0.13699999999999998,0.792,171.976,209712,4,0,4J2HLNTxiVxxs6kWgTIN43,Porfa no te vayas,Beret
860,0.589,0.853,10,-5.14,1,0.0581,0.371,0.0,0.13699999999999998,0.792,171.976,209712,4,0,4J2HLNTxiVxxs6kWgTIN43,Porfa no te vayas,Beret
861,0.8240000000000001,0.545,5,-7.127000000000001,1,0.0699,0.0221,0.00375,0.09699999999999999,0.6829999999999999,149.912,186088,4,0,0D75ciM842cdUMKSMfAR9y,Baila Conmigo (with Rauw Alejandro),Selena Gomez
862,0.8240000000000001,0.545,5,-7.127000000000001,1,0.0699,0.0221,0.00375,0.09699999999999999,0.6829999999999999,149.912,186088,4,0,0D75ciM842cdUMKSMfAR9y,Baila Conmigo (with Rauw Alejandro),Selena Gomez
863,0.8240000000000001,0.545,5,-7.127000000000001,1,0.0699,0.0221,0.00375,0.09699999999999999,0.6829999999999999,149.912,186088,4,0,0D75ciM842cdUMKSMfAR9y,Baila Conmigo (with Rauw Alejandro),Selena Gomez
864,0.716,0.644,9,-5.365,1,0.113,0.278,0.0,0.179,0.49700000000000005,92.92399999999999,167742,4,0,5EjRxRZTIpJP1nOdowCFbZ,"Vuelve, Vuelve",David Bisbal
865,0.6920000000000001,0.639,0,-6.7170000000000005,1,0.0352,0.00727,0.0,0.19899999999999998,0.733,140.06,193343,4,0,2plRom0urixt6BE8t7kOhQ,Girl From Rio,Anitta
866,0.6920000000000001,0.639,0,-6.7170000000000005,1,0.0352,0.00727,0.0,0.19899999999999998,0.733,140.06,193343,4,0,2plRom0urixt6BE8t7kOhQ,Girl From Rio,Anitta
867,0.7020000000000001,0.758,9,-4.405,1,0.278,0.14,0.0,0.111,0.8370000000000001,167.915,188598,4,0,1ZN2Dat0KrO0xqr9t8QP9r,Dejaría Todo,CNCO
868,0.7020000000000001,0.758,9,-4.405,1,0.278,0.14,0.0,0.111,0.8370000000000001,167.915,188598,4,0,1ZN2Dat0KrO0xqr9t8QP9r,Dejaría Todo,CNCO
869,0.711,0.768,6,-2.862,1,0.0409,0.171,0.0,0.0902,0.797,93.97399999999999,203136,4,0,4Atb7JMjADktnKGOXzUmeF,Borrachos,Mau y Ricky
870,0.711,0.768,6,-2.862,1,0.0409,0.171,0.0,0.0902,0.797,93.97399999999999,203136,4,0,4Atb7JMjADktnKGOXzUmeF,Borrachos,Mau y Ricky
871,0.757,0.6709999999999999,8,-7.541,0,0.0422,0.10400000000000001,0.0,0.0729,0.8370000000000001,133.00799999999998,192500,4,0,3KJ1QkwWObfuq54pgwTRyW,Magia,Alvaro Soler
872,0.757,0.6709999999999999,8,-7.541,0,0.0422,0.10400000000000001,0.0,0.0729,0.8370000000000001,133.00799999999998,192500,4,0,3KJ1QkwWObfuq54pgwTRyW,Magia,Alvaro Soler
873,0.757,0.6709999999999999,8,-7.541,0,0.0422,0.10400000000000001,0.0,0.0729,0.8370000000000001,133.00799999999998,192500,4,0,3KJ1QkwWObfuq54pgwTRyW,Magia,Alvaro Soler
874,0.335,0.7929999999999999,2,-5.64,1,0.14400000000000002,0.20800000000000002,0.0,0.16899999999999998,0.493,90.64299999999999,134453,4,0,2OniRNhk6QLDZxq0i6FONv,Llamarte (Otra Vez),Inti y Vicente
875,0.75,0.326,2,-6.827999999999999,1,0.0353,0.843,0.0,0.107,0.581,95.171,241536,3,1,1c4huI1UlrRBcu0hKd88Uy,Ni Vivo Ni Muerto,Micro TDH
876,0.75,0.326,2,-6.827999999999999,1,0.0353,0.843,0.0,0.107,0.581,95.171,241536,3,1,1c4huI1UlrRBcu0hKd88Uy,Ni Vivo Ni Muerto,Micro TDH
877,0.7020000000000001,0.7090000000000001,7,-5.01,0,0.126,0.524,0.0,0.24,0.664,139.929,225813,4,0,2cYBf8hpxYVwdS8oX1oZBq,Alucinándote,Nicole Favre
878,0.784,0.63,6,-4.005,0,0.0322,0.0436,0.007409999999999999,0.141,0.281,100.00299999999999,161813,4,0,7jL2tCE0Xn2tunqWayBkte,Calla Tú,Danna Paola
879,0.648,0.561,9,-3.8789999999999996,1,0.0299,0.22899999999999998,0.0,0.105,0.486,135.174,200227,3,1,1eLEdUGKax2tRtlD4fzUMg,Tenemos que Hablar,Lasso
880,0.648,0.561,9,-3.8789999999999996,1,0.0299,0.22899999999999998,0.0,0.105,0.486,135.174,200227,3,1,1eLEdUGKax2tRtlD4fzUMg,Tenemos que Hablar,Lasso
881,0.6779999999999999,0.635,6,-8.812999999999999,0,0.21899999999999997,0.56,0.0,0.226,0.706,100.054,212106,4,0,0EFWdMMuZjzJLTv6J18Ojp,La fiesta,Pablo Alborán
882,0.664,0.665,10,-3.616,1,0.0879,0.12300000000000001,0.0,0.41100000000000003,0.726,173.96099999999998,176970,4,0,41BzKiCrKpUQHS3TP0jmdr,Agua de Jamaica,Maluma
883,0.664,0.665,10,-3.616,1,0.0879,0.12300000000000001,0.0,0.41100000000000003,0.726,173.96099999999998,176970,4,0,41BzKiCrKpUQHS3TP0jmdr,Agua de Jamaica,Maluma
884,0.664,0.665,10,-3.616,1,0.0879,0.12300000000000001,0.0,0.41100000000000003,0.726,173.96099999999998,176970,4,0,41BzKiCrKpUQHS3TP0jmdr,Agua de Jamaica,Maluma
885,0.6920000000000001,0.618,3,-6.047000000000001,0,0.0989,0.212,0.0,0.175,0.7609999999999999,159.981,159498,4,0,1l8QKeG1hH5nF5zpJWEBsR,Quién lo diría,Nicole Zignago
886,0.555,0.402,0,-8.443,1,0.0314,0.628,0.0,0.0457,0.16699999999999998,91.99799999999999,253634,4,1,7AjcJrynzHWlawo87kafY2,Amén,Ricardo Montaner
887,0.555,0.402,0,-8.443,1,0.0314,0.628,0.0,0.0457,0.16699999999999998,91.99799999999999,253634,4,1,7AjcJrynzHWlawo87kafY2,Amén,Ricardo Montaner
888,0.705,0.721,1,-3.409,1,0.0475,0.457,0.0,0.121,0.519,159.935,185258,4,0,4fipVdNyG6zx7nxuqHScsy,Acaramelao,Maria Becerra
889,0.705,0.721,1,-3.409,1,0.0475,0.457,0.0,0.121,0.519,159.935,185258,4,0,4fipVdNyG6zx7nxuqHScsy,Acaramelao,Maria Becerra
890,0.573,0.46399999999999997,7,-4.357,1,0.0873,0.424,0.0,0.10400000000000001,0.8170000000000001,85.99,182571,4,0,3AKyURJxA2IRJwxjkZggC8,Te estás olvidando de mí,Beret
891,0.838,0.594,1,-7.172999999999999,0,0.204,0.305,0.0,0.10400000000000001,0.687,94.993,171789,4,0,6JheR1ZMJyEJpFedDY1qme,Desde Que Te Vi,Leon Leiden
