,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,title,artist
17,0.727,0.546,0,-4.572,1,0.0437,0.656,0.0,0.122,0.69,106.891,audio_features,2MnLkFqY9Rpg9s3Zv6ZJdK,spotify:track:2MnLkFqY9Rpg9s3Zv6ZJdK,https://api.spotify.com/v1/tracks/2MnLkFqY9Rpg9s3Zv6ZJdK,https://api.spotify.com/v1/audio-analysis/2MnLkFqY9Rpg9s3Zv6ZJdK,197333,4,Botella Tras Botella,Gera MX
18,0.727,0.546,0,-4.572,1,0.0437,0.656,0.0,0.122,0.69,106.891,audio_features,2MnLkFqY9Rpg9s3Zv6ZJdK,spotify:track:2MnLkFqY9Rpg9s3Zv6ZJdK,https://api.spotify.com/v1/tracks/2MnLkFqY9Rpg9s3Zv6ZJdK,https://api.spotify.com/v1/audio-analysis/2MnLkFqY9Rpg9s3Zv6ZJdK,197333,4,Botella Tras Botella,Gera MX
19,0.635,0.706,5,-3.224,0,0.125,0.256,0.0,0.108,0.443,88.863,audio_features,2FSGUA0gFgGeQdprjtGM2M,spotify:track:2FSGUA0gFgGeQdprjtGM2M,https://api.spotify.com/v1/tracks/2FSGUA0gFgGeQdprjtGM2M,https://api.spotify.com/v1/audio-analysis/2FSGUA0gFgGeQdprjtGM2M,209160,4,EL MAKINON,KAROL G
20,0.635,0.706,5,-3.224,0,0.125,0.256,0.0,0.108,0.443,88.863,audio_features,2FSGUA0gFgGeQdprjtGM2M,spotify:track:2FSGUA0gFgGeQdprjtGM2M,https://api.spotify.com/v1/tracks/2FSGUA0gFgGeQdprjtGM2M,https://api.spotify.com/v1/audio-analysis/2FSGUA0gFgGeQdprjtGM2M,209160,4,EL MAKINON,KAROL G
21,0.635,0.706,5,-3.224,0,0.125,0.256,0.0,0.108,0.443,88.863,audio_features,2FSGUA0gFgGeQdprjtGM2M,spotify:track:2FSGUA0gFgGeQdprjtGM2M,https://api.spotify.com/v1/tracks/2FSGUA0gFgGeQdprjtGM2M,https://api.spotify.com/v1/audio-analysis/2FSGUA0gFgGeQdprjtGM2M,209160,4,EL MAKINON,KAROL G
22,0.635,0.706,5,-3.224,0,0.125,0.256,0.0,0.108,0.443,88.863,audio_features,2FSGUA0gFgGeQdprjtGM2M,spotify:track:2FSGUA0gFgGeQdprjtGM2M,https://api.spotify.com/v1/tracks/2FSGUA0gFgGeQdprjtGM2M,https://api.spotify.com/v1/audio-analysis/2FSGUA0gFgGeQdprjtGM2M,209160,4,EL MAKINON,KAROL G
23,0.503,0.548,0,-7.564,0,0.164,0.0751,0.000234,0.145,0.441,94.036,audio_features,2CdTLdDjwZdVcm0bresVWx,spotify:track:2CdTLdDjwZdVcm0bresVWx,https://api.spotify.com/v1/tracks/2CdTLdDjwZdVcm0bresVWx,https://api.spotify.com/v1/audio-analysis/2CdTLdDjwZdVcm0bresVWx,228920,4,Otra Noche Sin Ti,J Balvin
24,0.503,0.548,0,-7.564,0,0.164,0.0751,0.000234,0.145,0.441,94.036,audio_features,2CdTLdDjwZdVcm0bresVWx,spotify:track:2CdTLdDjwZdVcm0bresVWx,https://api.spotify.com/v1/tracks/2CdTLdDjwZdVcm0bresVWx,https://api.spotify.com/v1/audio-analysis/2CdTLdDjwZdVcm0bresVWx,228920,4,Otra Noche Sin Ti,J Balvin
25,0.503,0.548,0,-7.564,0,0.164,0.0751,0.000234,0.145,0.441,94.036,audio_features,2CdTLdDjwZdVcm0bresVWx,spotify:track:2CdTLdDjwZdVcm0bresVWx,https://api.spotify.com/v1/tracks/2CdTLdDjwZdVcm0bresVWx,https://api.spotify.com/v1/audio-analysis/2CdTLdDjwZdVcm0bresVWx,228920,4,Otra Noche Sin Ti,J Balvin
26,0.824,0.545,5,-7.127,1,0.0699,0.0221,0.00375,0.097,0.683,149.912,audio_features,0D75ciM842cdUMKSMfAR9y,spotify:track:0D75ciM842cdUMKSMfAR9y,https://api.spotify.com/v1/tracks/0D75ciM842cdUMKSMfAR9y,https://api.spotify.com/v1/audio-analysis/0D75ciM842cdUMKSMfAR9y,186088,4,Baila Conmigo (with Rauw Alejandro),Selena Gomez
27,0.824,0.545,5,-7.127,1,0.0699,0.0221,0.00375,0.097,0.683,149.912,audio_features,0D75ciM842cdUMKSMfAR9y,spotify:track:0D75ciM842cdUMKSMfAR9y,https://api.spotify.com/v1/tracks/0D75ciM842cdUMKSMfAR9y,https://api.spotify.com/v1/audio-analysis/0D75ciM842cdUMKSMfAR9y,186088,4,Baila Conmigo (with Rauw Alejandro),Selena Gomez
28,0.824,0.545,5,-7.127,1,0.0699,0.0221,0.00375,0.097,0.683,149.912,audio_features,0D75ciM842cdUMKSMfAR9y,spotify:track:0D75ciM842cdUMKSMfAR9y,https://api.spotify.com/v1/tracks/0D75ciM842cdUMKSMfAR9y,https://api.spotify.com/v1/audio-analysis/0D75ciM842cdUMKSMfAR9y,186088,4,Baila Conmigo (with Rauw Alejandro),Selena Gomez
29,0.644,0.661,1,-4.877,0,0.451,0.369,0.0,0.0733,0.355,180.05,audio_features,3RasiWohReHWYM1FJ9d1ZD,spotify:track:3RasiWohReHWYM1FJ9d1ZD,https://api.spotify.com/v1/tracks/3RasiWohReHWYM1FJ9d1ZD,https://api.spotify.com/v1/audio-analysis/3RasiWohReHWYM1FJ9d1ZD,199882,4,Amor en Coma,Manuel Turizo
30,0.644,0.661,1,-4.877,0,0.451,0.369,0.0,0.0733,0.355,180.05,audio_features,3RasiWohReHWYM1FJ9d1ZD,spotify:track:3RasiWohReHWYM1FJ9d1ZD,https://api.spotify.com/v1/tracks/3RasiWohReHWYM1FJ9d1ZD,https://api.spotify.com/v1/audio-analysis/3RasiWohReHWYM1FJ9d1ZD,199882,4,Amor en Coma,Manuel Turizo
31,0.795,0.655,7,-3.815,1,0.0422,0.076,1.76e-06,0.296,0.744,93.029,audio_features,2TksvaRivgAEj780DgRB73,spotify:track:2TksvaRivgAEj780DgRB73,https://api.spotify.com/v1/tracks/2TksvaRivgAEj780DgRB73,https://api.spotify.com/v1/audio-analysis/2TksvaRivgAEj780DgRB73,215891,4,911,Sech
32,0.795,0.655,7,-3.815,1,0.0422,0.076,1.76e-06,0.296,0.744,93.029,audio_features,2TksvaRivgAEj780DgRB73,spotify:track:2TksvaRivgAEj780DgRB73,https://api.spotify.com/v1/tracks/2TksvaRivgAEj780DgRB73,https://api.spotify.com/v1/audio-analysis/2TksvaRivgAEj780DgRB73,215891,4,911,Sech
33,0.795,0.655,7,-3.815,1,0.0422,0.076,1.76e-06,0.296,0.744,93.029,audio_features,2TksvaRivgAEj780DgRB73,spotify:track:2TksvaRivgAEj780DgRB73,https://api.spotify.com/v1/tracks/2TksvaRivgAEj780DgRB73,https://api.spotify.com/v1/audio-analysis/2TksvaRivgAEj780DgRB73,215891,4,911,Sech
34,0.791,0.649,10,-2.312,1,0.276,0.0624,0.0,0.184,0.951,190.087,audio_features,3YAnNBdk0uHyakXXzMbNJq,spotify:track:3YAnNBdk0uHyakXXzMbNJq,https://api.spotify.com/v1/tracks/3YAnNBdk0uHyakXXzMbNJq,https://api.spotify.com/v1/audio-analysis/3YAnNBdk0uHyakXXzMbNJq,221749,4,Millones,Camilo
35,0.791,0.649,10,-2.312,1,0.276,0.0624,0.0,0.184,0.951,190.087,audio_features,3YAnNBdk0uHyakXXzMbNJq,spotify:track:3YAnNBdk0uHyakXXzMbNJq,https://api.spotify.com/v1/tracks/3YAnNBdk0uHyakXXzMbNJq,https://api.spotify.com/v1/audio-analysis/3YAnNBdk0uHyakXXzMbNJq,221749,4,Millones,Camilo
36,0.713,0.617,8,-4.637,1,0.0887,0.122,0.0,0.0962,0.682,168.021,audio_features,1xK1Gg9SxG8fy2Ya373oqb,spotify:track:1xK1Gg9SxG8fy2Ya373oqb,https://api.spotify.com/v1/tracks/1xK1Gg9SxG8fy2Ya373oqb,https://api.spotify.com/v1/audio-analysis/1xK1Gg9SxG8fy2Ya373oqb,232853,4,Bandido,Myke Towers
37,0.713,0.617,8,-4.637,1,0.0887,0.122,0.0,0.0962,0.682,168.021,audio_features,1xK1Gg9SxG8fy2Ya373oqb,spotify:track:1xK1Gg9SxG8fy2Ya373oqb,https://api.spotify.com/v1/tracks/1xK1Gg9SxG8fy2Ya373oqb,https://api.spotify.com/v1/audio-analysis/1xK1Gg9SxG8fy2Ya373oqb,232853,4,Bandido,Myke Towers
38,0.713,0.617,8,-4.637,1,0.0887,0.122,0.0,0.0962,0.682,168.021,audio_features,1xK1Gg9SxG8fy2Ya373oqb,spotify:track:1xK1Gg9SxG8fy2Ya373oqb,https://api.spotify.com/v1/tracks/1xK1Gg9SxG8fy2Ya373oqb,https://api.spotify.com/v1/audio-analysis/1xK1Gg9SxG8fy2Ya373oqb,232853,4,Bandido,Myke Towers
39,0.713,0.617,8,-4.637,1,0.0887,0.122,0.0,0.0962,0.682,168.021,audio_features,1xK1Gg9SxG8fy2Ya373oqb,spotify:track:1xK1Gg9SxG8fy2Ya373oqb,https://api.spotify.com/v1/tracks/1xK1Gg9SxG8fy2Ya373oqb,https://api.spotify.com/v1/audio-analysis/1xK1Gg9SxG8fy2Ya373oqb,232853,4,Bandido,Myke Towers
40,0.83,0.748,1,-5.362,1,0.162,0.354,0.0,0.0992,0.523,133.028,audio_features,3ke6it1vTmHtz2ApcIVUz5,spotify:track:3ke6it1vTmHtz2ApcIVUz5,https://api.spotify.com/v1/tracks/3ke6it1vTmHtz2ApcIVUz5,https://api.spotify.com/v1/audio-analysis/3ke6it1vTmHtz2ApcIVUz5,177443,4,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",Bizarrap
41,0.83,0.748,1,-5.362,1,0.162,0.354,0.0,0.0992,0.523,133.028,audio_features,3ke6it1vTmHtz2ApcIVUz5,spotify:track:3ke6it1vTmHtz2ApcIVUz5,https://api.spotify.com/v1/tracks/3ke6it1vTmHtz2ApcIVUz5,https://api.spotify.com/v1/audio-analysis/3ke6it1vTmHtz2ApcIVUz5,177443,4,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",Bizarrap
42,0.83,0.748,1,-5.362,1,0.162,0.354,0.0,0.0992,0.523,133.028,audio_features,3ke6it1vTmHtz2ApcIVUz5,spotify:track:3ke6it1vTmHtz2ApcIVUz5,https://api.spotify.com/v1/tracks/3ke6it1vTmHtz2ApcIVUz5,https://api.spotify.com/v1/audio-analysis/3ke6it1vTmHtz2ApcIVUz5,177443,4,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",Bizarrap
43,0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993,audio_features,2XIc1pqjXV3Cr2BQUGNBck,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,https://api.spotify.com/v1/tracks/2XIc1pqjXV3Cr2BQUGNBck,https://api.spotify.com/v1/audio-analysis/2XIc1pqjXV3Cr2BQUGNBck,203201,4,LA NOCHE DE ANOCHE,Bad Bunny
44,0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993,audio_features,2XIc1pqjXV3Cr2BQUGNBck,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,https://api.spotify.com/v1/tracks/2XIc1pqjXV3Cr2BQUGNBck,https://api.spotify.com/v1/audio-analysis/2XIc1pqjXV3Cr2BQUGNBck,203201,4,LA NOCHE DE ANOCHE,Bad Bunny
45,0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993,audio_features,2XIc1pqjXV3Cr2BQUGNBck,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,https://api.spotify.com/v1/tracks/2XIc1pqjXV3Cr2BQUGNBck,https://api.spotify.com/v1/audio-analysis/2XIc1pqjXV3Cr2BQUGNBck,203201,4,LA NOCHE DE ANOCHE,Bad Bunny
46,0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993,audio_features,2XIc1pqjXV3Cr2BQUGNBck,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,https://api.spotify.com/v1/tracks/2XIc1pqjXV3Cr2BQUGNBck,https://api.spotify.com/v1/audio-analysis/2XIc1pqjXV3Cr2BQUGNBck,203201,4,LA NOCHE DE ANOCHE,Bad Bunny
47,0.908,0.813,5,-2.749,0,0.0777,0.305,0.0,0.278,0.924,97.018,audio_features,4DHDIdeayp8xvlyg22wREO,spotify:track:4DHDIdeayp8xvlyg22wREO,https://api.spotify.com/v1/tracks/4DHDIdeayp8xvlyg22wREO,https://api.spotify.com/v1/audio-analysis/4DHDIdeayp8xvlyg22wREO,200785,4,Ram Pam Pam,Natti Natasha
48,0.908,0.813,5,-2.749,0,0.0777,0.305,0.0,0.278,0.924,97.018,audio_features,4DHDIdeayp8xvlyg22wREO,spotify:track:4DHDIdeayp8xvlyg22wREO,https://api.spotify.com/v1/tracks/4DHDIdeayp8xvlyg22wREO,https://api.spotify.com/v1/audio-analysis/4DHDIdeayp8xvlyg22wREO,200785,4,Ram Pam Pam,Natti Natasha
49,0.908,0.813,5,-2.749,0,0.0777,0.305,0.0,0.278,0.924,97.018,audio_features,4DHDIdeayp8xvlyg22wREO,spotify:track:4DHDIdeayp8xvlyg22wREO,https://api.spotify.com/v1/tracks/4DHDIdeayp8xvlyg22wREO,https://api.spotify.com/v1/audio-analysis/4DHDIdeayp8xvlyg22wREO,200785,4,Ram Pam Pam,Natti Natasha
50,0.908,0.813,5,-2.749,0,0.0777,0.305,0.0,0.278,0.924,97.018,audio_features,4DHDIdeayp8xvlyg22wREO,spotify:track:4DHDIdeayp8xvlyg22wREO,https://api.spotify.com/v1/tracks/4DHDIdeayp8xvlyg22wREO,https://api.spotify.com/v1/audio-analysis/4DHDIdeayp8xvlyg22wREO,200785,4,Ram Pam Pam,Natti Natasha
51,0.742,0.738,1,-4.86,1,0.0558,0.296,0.00126,0.119,0.456,88.985,audio_features,0cHuDFkcVBjuvYQxEgcpBv,spotify:track:0cHuDFkcVBjuvYQxEgcpBv,https://api.spotify.com/v1/tracks/0cHuDFkcVBjuvYQxEgcpBv,https://api.spotify.com/v1/audio-analysis/0cHuDFkcVBjuvYQxEgcpBv,189375,4,Feeling,Dalex
52,0.742,0.738,1,-4.86,1,0.0558,0.296,0.00126,0.119,0.456,88.985,audio_features,0cHuDFkcVBjuvYQxEgcpBv,spotify:track:0cHuDFkcVBjuvYQxEgcpBv,https://api.spotify.com/v1/tracks/0cHuDFkcVBjuvYQxEgcpBv,https://api.spotify.com/v1/audio-analysis/0cHuDFkcVBjuvYQxEgcpBv,189375,4,Feeling,Dalex
53,0.742,0.738,1,-4.86,1,0.0558,0.296,0.00126,0.119,0.456,88.985,audio_features,0cHuDFkcVBjuvYQxEgcpBv,spotify:track:0cHuDFkcVBjuvYQxEgcpBv,https://api.spotify.com/v1/tracks/0cHuDFkcVBjuvYQxEgcpBv,https://api.spotify.com/v1/audio-analysis/0cHuDFkcVBjuvYQxEgcpBv,189375,4,Feeling,Dalex
54,0.742,0.738,1,-4.86,1,0.0558,0.296,0.00126,0.119,0.456,88.985,audio_features,0cHuDFkcVBjuvYQxEgcpBv,spotify:track:0cHuDFkcVBjuvYQxEgcpBv,https://api.spotify.com/v1/tracks/0cHuDFkcVBjuvYQxEgcpBv,https://api.spotify.com/v1/audio-analysis/0cHuDFkcVBjuvYQxEgcpBv,189375,4,Feeling,Dalex
55,0.773,0.8,10,-3.17,0,0.0987,0.0613,0.00403,0.0327,0.842,89.988,audio_features,2dl5K2ScW7jYhAhuem06cm,spotify:track:2dl5K2ScW7jYhAhuem06cm,https://api.spotify.com/v1/tracks/2dl5K2ScW7jYhAhuem06cm,https://api.spotify.com/v1/audio-analysis/2dl5K2ScW7jYhAhuem06cm,184507,4,PROBLEMA,Daddy Yankee
56,0.773,0.8,10,-3.17,0,0.0987,0.0613,0.00403,0.0327,0.842,89.988,audio_features,2dl5K2ScW7jYhAhuem06cm,spotify:track:2dl5K2ScW7jYhAhuem06cm,https://api.spotify.com/v1/tracks/2dl5K2ScW7jYhAhuem06cm,https://api.spotify.com/v1/audio-analysis/2dl5K2ScW7jYhAhuem06cm,184507,4,PROBLEMA,Daddy Yankee
57,0.773,0.8,10,-3.17,0,0.0987,0.0613,0.00403,0.0327,0.842,89.988,audio_features,2dl5K2ScW7jYhAhuem06cm,spotify:track:2dl5K2ScW7jYhAhuem06cm,https://api.spotify.com/v1/tracks/2dl5K2ScW7jYhAhuem06cm,https://api.spotify.com/v1/audio-analysis/2dl5K2ScW7jYhAhuem06cm,184507,4,PROBLEMA,Daddy Yankee
58,0.788,0.771,0,-4.048,1,0.0562,0.0452,0.0,0.103,0.785,91.945,audio_features,5iF33sXejXwfTuidVHMll0,spotify:track:5iF33sXejXwfTuidVHMll0,https://api.spotify.com/v1/tracks/5iF33sXejXwfTuidVHMll0,https://api.spotify.com/v1/audio-analysis/5iF33sXejXwfTuidVHMll0,169560,4,Canción Bonita,Carlos Vives
59,0.788,0.771,0,-4.048,1,0.0562,0.0452,0.0,0.103,0.785,91.945,audio_features,5iF33sXejXwfTuidVHMll0,spotify:track:5iF33sXejXwfTuidVHMll0,https://api.spotify.com/v1/tracks/5iF33sXejXwfTuidVHMll0,https://api.spotify.com/v1/audio-analysis/5iF33sXejXwfTuidVHMll0,169560,4,Canción Bonita,Carlos Vives
60,0.788,0.771,0,-4.048,1,0.0562,0.0452,0.0,0.103,0.785,91.945,audio_features,5iF33sXejXwfTuidVHMll0,spotify:track:5iF33sXejXwfTuidVHMll0,https://api.spotify.com/v1/tracks/5iF33sXejXwfTuidVHMll0,https://api.spotify.com/v1/audio-analysis/5iF33sXejXwfTuidVHMll0,169560,4,Canción Bonita,Carlos Vives
61,0.664,0.659,10,-4.232,0,0.0873,0.0625,0.00024,0.0874,0.797,175.826,audio_features,5KFHrrBMyGj5MhVbZMM3ts,spotify:track:5KFHrrBMyGj5MhVbZMM3ts,https://api.spotify.com/v1/tracks/5KFHrrBMyGj5MhVbZMM3ts,https://api.spotify.com/v1/audio-analysis/5KFHrrBMyGj5MhVbZMM3ts,157320,4,Tu Veneno,J Balvin
62,0.664,0.659,10,-4.232,0,0.0873,0.0625,0.00024,0.0874,0.797,175.826,audio_features,5KFHrrBMyGj5MhVbZMM3ts,spotify:track:5KFHrrBMyGj5MhVbZMM3ts,https://api.spotify.com/v1/tracks/5KFHrrBMyGj5MhVbZMM3ts,https://api.spotify.com/v1/audio-analysis/5KFHrrBMyGj5MhVbZMM3ts,157320,4,Tu Veneno,J Balvin
63,0.664,0.659,10,-4.232,0,0.0873,0.0625,0.00024,0.0874,0.797,175.826,audio_features,5KFHrrBMyGj5MhVbZMM3ts,spotify:track:5KFHrrBMyGj5MhVbZMM3ts,https://api.spotify.com/v1/tracks/5KFHrrBMyGj5MhVbZMM3ts,https://api.spotify.com/v1/audio-analysis/5KFHrrBMyGj5MhVbZMM3ts,157320,4,Tu Veneno,J Balvin
64,0.664,0.659,10,-4.232,0,0.0873,0.0625,0.00024,0.0874,0.797,175.826,audio_features,5KFHrrBMyGj5MhVbZMM3ts,spotify:track:5KFHrrBMyGj5MhVbZMM3ts,https://api.spotify.com/v1/tracks/5KFHrrBMyGj5MhVbZMM3ts,https://api.spotify.com/v1/audio-analysis/5KFHrrBMyGj5MhVbZMM3ts,157320,4,Tu Veneno,J Balvin
65,0.85,0.541,2,-4.522,1,0.0674,0.161,5.01e-06,0.286,0.916,92.003,audio_features,0cOa970mzTWAxKtltpkpLc,spotify:track:0cOa970mzTWAxKtltpkpLc,https://api.spotify.com/v1/tracks/0cOa970mzTWAxKtltpkpLc,https://api.spotify.com/v1/audio-analysis/0cOa970mzTWAxKtltpkpLc,165275,4,Miénteme,TINI
66,0.85,0.541,2,-4.522,1,0.0674,0.161,5.01e-06,0.286,0.916,92.003,audio_features,0cOa970mzTWAxKtltpkpLc,spotify:track:0cOa970mzTWAxKtltpkpLc,https://api.spotify.com/v1/tracks/0cOa970mzTWAxKtltpkpLc,https://api.spotify.com/v1/audio-analysis/0cOa970mzTWAxKtltpkpLc,165275,4,Miénteme,TINI
67,0.739,0.788,1,-5.198,1,0.0731,0.0513,0.0,0.282,0.473,175.996,audio_features,0VWLId2RwPCno9s1cJm2Vy,spotify:track:0VWLId2RwPCno9s1cJm2Vy,https://api.spotify.com/v1/tracks/0VWLId2RwPCno9s1cJm2Vy,https://api.spotify.com/v1/audio-analysis/0VWLId2RwPCno9s1cJm2Vy,324426,4,Travesuras - Remix,Nio Garcia
68,0.739,0.788,1,-5.198,1,0.0731,0.0513,0.0,0.282,0.473,175.996,audio_features,0VWLId2RwPCno9s1cJm2Vy,spotify:track:0VWLId2RwPCno9s1cJm2Vy,https://api.spotify.com/v1/tracks/0VWLId2RwPCno9s1cJm2Vy,https://api.spotify.com/v1/audio-analysis/0VWLId2RwPCno9s1cJm2Vy,324426,4,Travesuras - Remix,Nio Garcia
69,0.739,0.788,1,-5.198,1,0.0731,0.0513,0.0,0.282,0.473,175.996,audio_features,0VWLId2RwPCno9s1cJm2Vy,spotify:track:0VWLId2RwPCno9s1cJm2Vy,https://api.spotify.com/v1/tracks/0VWLId2RwPCno9s1cJm2Vy,https://api.spotify.com/v1/audio-analysis/0VWLId2RwPCno9s1cJm2Vy,324426,4,Travesuras - Remix,Nio Garcia
70,0.786,0.899,10,-0.515,1,0.127,0.192,0.000189,0.299,0.813,90.025,audio_features,5u7twkeask1VIyDeNTElSU,spotify:track:5u7twkeask1VIyDeNTElSU,https://api.spotify.com/v1/tracks/5u7twkeask1VIyDeNTElSU,https://api.spotify.com/v1/audio-analysis/5u7twkeask1VIyDeNTElSU,216510,4,Sal y Perrea,Sech
71,0.786,0.899,10,-0.515,1,0.127,0.192,0.000189,0.299,0.813,90.025,audio_features,5u7twkeask1VIyDeNTElSU,spotify:track:5u7twkeask1VIyDeNTElSU,https://api.spotify.com/v1/tracks/5u7twkeask1VIyDeNTElSU,https://api.spotify.com/v1/audio-analysis/5u7twkeask1VIyDeNTElSU,216510,4,Sal y Perrea,Sech
72,0.786,0.899,10,-0.515,1,0.127,0.192,0.000189,0.299,0.813,90.025,audio_features,5u7twkeask1VIyDeNTElSU,spotify:track:5u7twkeask1VIyDeNTElSU,https://api.spotify.com/v1/tracks/5u7twkeask1VIyDeNTElSU,https://api.spotify.com/v1/audio-analysis/5u7twkeask1VIyDeNTElSU,216510,4,Sal y Perrea,Sech
73,0.741,0.558,11,-6.029,0,0.229,0.306,0.000327,0.1,0.265,179.972,audio_features,0iWxrdjwEGOrTC9AszgAJk,spotify:track:0iWxrdjwEGOrTC9AszgAJk,https://api.spotify.com/v1/tracks/0iWxrdjwEGOrTC9AszgAJk,https://api.spotify.com/v1/audio-analysis/0iWxrdjwEGOrTC9AszgAJk,188955,4,Viendo el Techo,Jay Wheeler
74,0.741,0.558,11,-6.029,0,0.229,0.306,0.000327,0.1,0.265,179.972,audio_features,0iWxrdjwEGOrTC9AszgAJk,spotify:track:0iWxrdjwEGOrTC9AszgAJk,https://api.spotify.com/v1/tracks/0iWxrdjwEGOrTC9AszgAJk,https://api.spotify.com/v1/audio-analysis/0iWxrdjwEGOrTC9AszgAJk,188955,4,Viendo el Techo,Jay Wheeler
75,0.741,0.558,11,-6.029,0,0.229,0.306,0.000327,0.1,0.265,179.972,audio_features,0iWxrdjwEGOrTC9AszgAJk,spotify:track:0iWxrdjwEGOrTC9AszgAJk,https://api.spotify.com/v1/tracks/0iWxrdjwEGOrTC9AszgAJk,https://api.spotify.com/v1/audio-analysis/0iWxrdjwEGOrTC9AszgAJk,188955,4,Viendo el Techo,Jay Wheeler
76,0.725,0.756,4,-5.013,1,0.0572,0.362,0.000685,0.103,0.828,100.07,audio_features,3VvA1wSxukMLsvXoXtlwWx,spotify:track:3VvA1wSxukMLsvXoXtlwWx,https://api.spotify.com/v1/tracks/3VvA1wSxukMLsvXoXtlwWx,https://api.spotify.com/v1/audio-analysis/3VvA1wSxukMLsvXoXtlwWx,186133,4,Hecha Pa' Mi,Boza
77,0.725,0.756,4,-5.013,1,0.0572,0.362,0.000685,0.103,0.828,100.07,audio_features,3VvA1wSxukMLsvXoXtlwWx,spotify:track:3VvA1wSxukMLsvXoXtlwWx,https://api.spotify.com/v1/tracks/3VvA1wSxukMLsvXoXtlwWx,https://api.spotify.com/v1/audio-analysis/3VvA1wSxukMLsvXoXtlwWx,186133,4,Hecha Pa' Mi,Boza
78,0.725,0.756,4,-5.013,1,0.0572,0.362,0.000685,0.103,0.828,100.07,audio_features,3VvA1wSxukMLsvXoXtlwWx,spotify:track:3VvA1wSxukMLsvXoXtlwWx,https://api.spotify.com/v1/tracks/3VvA1wSxukMLsvXoXtlwWx,https://api.spotify.com/v1/audio-analysis/3VvA1wSxukMLsvXoXtlwWx,186133,4,Hecha Pa' Mi,Boza
79,0.725,0.756,4,-5.013,1,0.0572,0.362,0.000685,0.103,0.828,100.07,audio_features,3VvA1wSxukMLsvXoXtlwWx,spotify:track:3VvA1wSxukMLsvXoXtlwWx,https://api.spotify.com/v1/tracks/3VvA1wSxukMLsvXoXtlwWx,https://api.spotify.com/v1/audio-analysis/3VvA1wSxukMLsvXoXtlwWx,186133,4,Hecha Pa' Mi,Boza
80,0.818,0.673,4,-7.542,0,0.148,0.348,0.0,0.172,0.695,87.961,audio_features,5jzEwSyyymBlf1fa1o39T2,spotify:track:5jzEwSyyymBlf1fa1o39T2,https://api.spotify.com/v1/tracks/5jzEwSyyymBlf1fa1o39T2,https://api.spotify.com/v1/audio-analysis/5jzEwSyyymBlf1fa1o39T2,193636,4,512,Mora
81,0.818,0.673,4,-7.542,0,0.148,0.348,0.0,0.172,0.695,87.961,audio_features,5jzEwSyyymBlf1fa1o39T2,spotify:track:5jzEwSyyymBlf1fa1o39T2,https://api.spotify.com/v1/tracks/5jzEwSyyymBlf1fa1o39T2,https://api.spotify.com/v1/audio-analysis/5jzEwSyyymBlf1fa1o39T2,193636,4,512,Mora
82,0.818,0.673,4,-7.542,0,0.148,0.348,0.0,0.172,0.695,87.961,audio_features,5jzEwSyyymBlf1fa1o39T2,spotify:track:5jzEwSyyymBlf1fa1o39T2,https://api.spotify.com/v1/tracks/5jzEwSyyymBlf1fa1o39T2,https://api.spotify.com/v1/audio-analysis/5jzEwSyyymBlf1fa1o39T2,193636,4,512,Mora
83,0.82,0.804,9,-7.226,1,0.0528,0.175,0.00215,0.064,0.844,110.982,audio_features,6mm3K0yWp6uzfOMuipM9Zh,spotify:track:6mm3K0yWp6uzfOMuipM9Zh,https://api.spotify.com/v1/tracks/6mm3K0yWp6uzfOMuipM9Zh,https://api.spotify.com/v1/audio-analysis/6mm3K0yWp6uzfOMuipM9Zh,211998,4,Tan Bonita,Piso 21
84,0.82,0.804,9,-7.226,1,0.0528,0.175,0.00215,0.064,0.844,110.982,audio_features,6mm3K0yWp6uzfOMuipM9Zh,spotify:track:6mm3K0yWp6uzfOMuipM9Zh,https://api.spotify.com/v1/tracks/6mm3K0yWp6uzfOMuipM9Zh,https://api.spotify.com/v1/audio-analysis/6mm3K0yWp6uzfOMuipM9Zh,211998,4,Tan Bonita,Piso 21
85,0.653,0.524,11,-9.016,0,0.0502,0.112,0.0,0.203,0.553,83.97,audio_features,6tDDoYIxWvMLTdKpjFkc1B,spotify:track:6tDDoYIxWvMLTdKpjFkc1B,https://api.spotify.com/v1/tracks/6tDDoYIxWvMLTdKpjFkc1B,https://api.spotify.com/v1/audio-analysis/6tDDoYIxWvMLTdKpjFkc1B,160191,4,telepatía,Kali Uchis
